CustomerKey,CustomerID,FullName,Gender,DateOfBirth,PhoneNumber,Email,Address,City,Province,Country,CustomerType,IsLoyalCustomer,JoinDate,IsActive,Version,EffectiveFrom,EffectiveTo,IsCurrent,Age
181,CUST-100181,Monica Payne,Male,1973-06-03,360-724-7348,perezkarl@example.com,3948 Debra Viaduct,Alvaradoberg,Vermont,Oman,Retail,True,2009-11-26,True,2,2021-02-15,9999-12-31,True,52
182,CUST-100182,Catherine Martinez,Male,1994-10-13,7923180169,hernandezmatthew@example.com,6858 Aguirre Square Suite 558,Sethton,Montana,New Caledonia,Online,False,2015-07-11,False,1,2020-01-01,9999-12-31,True,30
183,CUST-100183,Colleen Carpenter,Male,1956-04-21,(275)328-8949x3969,jellis@example.org,83010 Angela Motorway Suite 111,Port Tonymouth,Alaska,Swaziland,Online,False,1975-09-21,False,1,2020-01-01,9999-12-31,True,69
184,CUST-100184,Eileen Chapman,Male,1960-05-06,001-953-840-0199,paula62@example.net,4821 Jimenez Viaduct,West Philipfurt,Missouri,Oman,Wholesale,True,1981-02-26,False,1,2020-01-01,2020-11-20,False,65
184,CUST-100184,Eileen Chapman,Male,1960-05-06,001-953-840-0199,paula62@example.net,4821 Jimenez Viaduct,West Philipfurt,Missouri,Oman,Wholesale,False,2015-03-11,False,2,2020-11-21,9999-12-31,True,65
185,CUST-100185,Sarah Hood,Male,1997-06-30,258-904-3751x335,cbrown@example.org,568 York Highway Suite 644,East Edward,Kentucky,Russian Federation,Wholesale,False,2017-01-08,True,1,2020-01-01,2021-03-21,False,28
185,CUST-100185,Sarah Hood,Male,1997-06-30,258-904-3751x335,cbrown@example.org,568 York Highway Suite 644,East Edward,Kentucky,Russian Federation,Wholesale,True,2016-02-20,False,2,2021-03-22,9999-12-31,True,28
186,CUST-100186,Daniel Martin,Female,1991-07-27,(382)587-8028,grossalicia@example.org,6509 Brenda Cove,New Vincent,Missouri,China,Online,True,2018-10-21,True,1,2020-01-01,2021-01-28,False,34
186,CUST-100186,Daniel Martin,Female,1991-07-27,(382)587-8028,grossalicia@example.org,6509 Brenda Cove,New Vincent,Missouri,China,Online,True,2010-06-01,True,2,2021-01-29,9999-12-31,True,34
187,CUST-100187,Mike Wallace,Female,1967-08-31,531.270.3616,williamsstephen@example.com,21740 Bridges Ville Apt. 578,Christophermouth,Indiana,Antigua and Barbuda,Retail,False,2019-09-23,True,1,2020-01-01,2020-08-24,False,57
187,CUST-100187,Mike Wallace,Female,1967-08-31,531.270.3616,williamsstephen@example.com,21740 Bridges Ville Apt. 578,Christophermouth,Indiana,Antigua and Barbuda,Retail,True,2005-05-03,False,2,2020-08-25,9999-12-31,True,57
188,CUST-100188,Melinda Liu,Female,1957-11-13,339-307-1359,michellelucero@example.com,052 Boone Manors,West Christopherland,Mississippi,Croatia,Retail,True,1978-06-26,False,1,2020-01-01,9999-12-31,True,67
189,CUST-100189,Cynthia Ferguson,Female,1988-12-02,(568)793-3279,aboyer@example.org,88880 Perry Ports Apt. 373,East Mario,Ohio,Qatar,Online,False,2008-01-19,False,1,2020-01-01,2020-08-01,False,36
189,CUST-100189,Cynthia Ferguson,Female,1988-12-02,(568)793-3279,aboyer@example.org,88880 Perry Ports Apt. 373,East Mario,Ohio,Qatar,Online,True,2019-05-15,False,2,2020-08-02,2021-11-17,False,36
189,CUST-100189,Cynthia Ferguson,Female,1988-12-02,(568)793-3279,aboyer@example.org,88880 Perry Ports Apt. 373,East Mario,Ohio,Qatar,Online,True,2009-05-31,True,3,2021-11-18,9999-12-31,True,36
190,CUST-100190,Jacob Wilkins,Female,1999-08-11,+1-351-787-3869x164,davidpeck@example.com,1789 Jason Inlet Suite 803,New Barbara,Maine,Qatar,Online,False,2018-07-03,True,1,2020-01-01,2020-12-20,False,25
190,CUST-100190,Jacob Wilkins,Female,1999-08-11,+1-351-787-3869x164,davidpeck@example.com,1789 Jason Inlet Suite 803,New Barbara,Maine,Qatar,Online,True,2018-05-13,True,2,2020-12-21,9999-12-31,True,25
191,CUST-100191,Eric Harris,Female,1962-06-27,872-614-6935x128,michaelhughes@example.com,137 Christina Mountain Apt. 390,Jesusborough,Georgia,Bhutan,Wholesale,False,1987-05-31,True,1,2020-01-01,2020-11-27,False,63
191,CUST-100191,Eric Harris,Female,1962-06-27,872-614-6935x128,michaelhughes@example.com,137 Christina Mountain Apt. 390,Jesusborough,Georgia,Bhutan,Wholesale,False,2006-03-02,True,2,2020-11-28,9999-12-31,True,63
192,CUST-100192,Jennifer Robbins,Male,1989-08-13,001-631-597-6529x199,crodriguez@example.org,717 Nicholas Village Suite 206,East Antonio,Montana,Bahrain,Retail,False,2008-08-30,True,1,2020-01-01,9999-12-31,True,35
193,CUST-100193,Ian Sanders,Female,1959-05-25,001-765-463-8641x3084,susan29@example.com,7929 Andrew Crossroad Apt. 869,South Dennis,Michigan,Egypt,Retail,False,1990-12-24,False,1,2020-01-01,2021-03-17,False,66
193,CUST-100193,Ian Sanders,Female,1959-05-25,001-765-463-8641x3084,susan29@example.com,7929 Andrew Crossroad Apt. 869,South Dennis,Michigan,Egypt,Retail,False,2017-10-14,False,2,2021-03-18,2022-05-18,False,66
193,CUST-100193,Ian Sanders,Female,1959-05-25,001-765-463-8641x3084,susan29@example.com,7929 Andrew Crossroad Apt. 869,South Dennis,Michigan,Egypt,Retail,False,1986-06-08,True,3,2022-05-19,9999-12-31,True,66
194,CUST-100194,Miss Donna Bishop,Female,1981-07-01,001-844-920-7099,jennifer91@example.com,4974 Brown Orchard Suite 247,North Michelle,New Mexico,Aruba,Wholesale,True,2002-03-26,True,1,2020-01-01,9999-12-31,True,44
195,CUST-100195,Lisa Gonzales,Male,1980-07-01,936-828-4531x00479,mary38@example.net,385 Mark Run,North Alyssastad,Missouri,Afghanistan,Retail,True,2000-08-28,False,1,2020-01-01,9999-12-31,True,45
196,CUST-100196,Teresa Novak,Male,2007-05-01,(777)876-9086x944,montgomeryrichard@example.com,805 Emily Manors Apt. 456,Payneport,Idaho,Canada,Online,True,2020-01-01,False,1,2020-01-01,9999-12-31,True,18
197,CUST-100197,Donna Mahoney,Female,1995-02-21,+1-357-939-6034,stoutmary@example.org,28737 Robin Court,Joeview,California,Puerto Rico,Retail,True,2018-03-20,False,1,2020-01-01,2021-03-26,False,30
197,CUST-100197,Donna Mahoney,Female,1995-02-21,+1-357-939-6034,stoutmary@example.org,28737 Robin Court,Joeview,California,Puerto Rico,Retail,False,2020-10-04,True,2,2021-03-27,2022-04-30,False,30
197,CUST-100197,Donna Mahoney,Female,1995-02-21,+1-357-939-6034,stoutmary@example.org,28737 Robin Court,Joeview,California,Puerto Rico,Retail,False,2017-10-31,False,3,2022-05-01,9999-12-31,True,30
198,CUST-100198,Heather Zimmerman,Male,1993-09-19,(666)547-6549,jane98@example.net,984 Heather Trafficway,Randymouth,Oklahoma,Azerbaijan,Online,False,2012-04-14,True,1,2020-01-01,2020-07-06,False,31
198,CUST-100198,Heather Zimmerman,Male,1993-09-19,(666)547-6549,jane98@example.net,984 Heather Trafficway,Randymouth,Oklahoma,Azerbaijan,Online,False,2016-10-13,True,2,2020-07-07,2021-03-08,False,31
198,CUST-100198,Heather Zimmerman,Male,1993-09-19,(666)547-6549,jane98@example.net,984 Heather Trafficway,Randymouth,Oklahoma,Azerbaijan,Online,True,2020-08-15,False,3,2021-03-09,9999-12-31,True,31
199,CUST-100199,Karen Allen,Male,1959-11-24,247-867-5991,whitney88@example.org,41635 Wanda Plains Apt. 696,Robertfort,Montana,Moldova,Retail,False,1978-05-16,True,1,2020-01-01,2020-10-24,False,65
199,CUST-100199,Karen Allen,Male,1959-11-24,247-867-5991,whitney88@example.org,41635 Wanda Plains Apt. 696,Robertfort,Montana,Moldova,Retail,True,1990-12-12,False,2,2020-10-25,9999-12-31,True,65
200,CUST-100200,Rebecca Weber,Female,1993-05-23,(372)730-1321,carrantonio@example.org,1710 Villarreal Flat Apt. 525,Josephberg,Florida,Slovenia,Retail,True,2018-09-07,True,1,2020-01-01,9999-12-31,True,32
201,CUST-100201,Wayne Taylor,Male,1988-03-18,001-902-745-6127x56334,moorealexis@example.net,2726 Park Knoll Apt. 010,Evanchester,Oregon,Bouvet Island (Bouvetoya),Online,False,2019-10-13,True,1,2020-01-01,2020-08-28,False,37
201,CUST-100201,Wayne Taylor,Male,1988-03-18,001-902-745-6127x56334,moorealexis@example.net,2726 Park Knoll Apt. 010,Evanchester,Oregon,Bouvet Island (Bouvetoya),Online,True,2015-11-03,True,2,2020-08-29,9999-12-31,True,37
202,CUST-100202,Emily Bird,Male,1981-08-23,+1-925-374-3564x91954,unelson@example.com,21673 Joseph Fields Apt. 933,East Maryside,Arizona,Brazil,Retail,True,2001-08-02,False,1,2020-01-01,9999-12-31,True,43
203,CUST-100203,Darryl Hess,Female,1985-10-02,441-387-6883x12422,ypittman@example.net,05002 Elizabeth Place Suite 179,East Timothyville,Pennsylvania,Denmark,Wholesale,False,2004-12-25,False,1,2020-01-01,2020-12-17,False,39
203,CUST-100203,Darryl Hess,Female,1985-10-02,441-387-6883x12422,ypittman@example.net,05002 Elizabeth Place Suite 179,East Timothyville,Pennsylvania,Denmark,Wholesale,False,2015-05-17,False,2,2020-12-18,9999-12-31,True,39
204,CUST-100204,Yolanda Jarvis,Male,1963-10-06,(232)389-9175x912,martinezryan@example.com,4979 Laura Greens,Patriciabury,Kansas,Bahamas,Retail,True,2000-06-03,False,1,2020-01-01,2020-08-18,False,61
204,CUST-100204,Yolanda Jarvis,Male,1963-10-06,(232)389-9175x912,martinezryan@example.com,4979 Laura Greens,Patriciabury,Kansas,Bahamas,Retail,True,2006-02-26,True,2,2020-08-19,2021-05-07,False,61
204,CUST-100204,Yolanda Jarvis,Male,1963-10-06,(232)389-9175x912,martinezryan@example.com,4979 Laura Greens,Patriciabury,Kansas,Bahamas,Retail,False,2007-08-12,False,3,2021-05-08,9999-12-31,True,61
205,CUST-100205,Fernando Leonard,Female,1964-11-14,(820)830-3035,caseyashley@example.com,84730 Victor Street,Katrinamouth,Idaho,French Polynesia,Retail,False,2017-09-22,False,1,2020-01-01,2021-01-25,False,60
205,CUST-100205,Fernando Leonard,Female,1964-11-14,(820)830-3035,caseyashley@example.com,84730 Victor Street,Katrinamouth,Idaho,French Polynesia,Retail,True,1995-12-13,True,2,2021-01-26,9999-12-31,True,60
206,CUST-100206,James Dixon,Male,1959-12-12,(432)681-3717x756,timothypatton@example.net,58306 Hatfield Walks,Keithtown,Nevada,Morocco,Online,False,2001-10-29,True,1,2020-01-01,9999-12-31,True,65
207,CUST-100207,Lisa Griffin,Male,1983-09-25,547-980-1373x4090,oconnoredward@example.org,5388 Callahan Crossroad Suite 920,Wilsonville,Tennessee,Luxembourg,Wholesale,False,2019-07-28,True,1,2020-01-01,9999-12-31,True,41
208,CUST-100208,Diane Holmes,Male,2005-05-31,7156878289,luiskim@example.com,8988 Shelley Lane Apt. 968,New Katelynside,Arizona,Tuvalu,Online,True,2020-01-01,True,1,2020-01-01,2020-11-25,False,20
208,CUST-100208,Diane Holmes,Male,2005-05-31,7156878289,luiskim@example.com,8988 Shelley Lane Apt. 968,New Katelynside,Arizona,Tuvalu,Online,False,2020-11-26,True,2,2020-11-26,2022-03-12,False,20
208,CUST-100208,Diane Holmes,Male,2005-05-31,7156878289,luiskim@example.com,8988 Shelley Lane Apt. 968,New Katelynside,Arizona,Tuvalu,Online,True,2022-03-13,True,3,2022-03-13,9999-12-31,True,20
209,CUST-100209,Daniel White MD,Male,2002-11-19,+1-993-283-2754,gpaul@example.com,53432 Hannah Lodge Suite 789,Williamsburgh,Rhode Island,Eritrea,Retail,False,2020-01-01,False,1,2020-01-01,2021-03-21,False,22
209,CUST-100209,Daniel White MD,Male,2002-11-19,+1-993-283-2754,gpaul@example.com,53432 Hannah Lodge Suite 789,Williamsburgh,Rhode Island,Eritrea,Retail,True,2020-11-20,True,2,2021-03-22,2022-01-13,False,22
209,CUST-100209,Daniel White MD,Male,2002-11-19,+1-993-283-2754,gpaul@example.com,53432 Hannah Lodge Suite 789,Williamsburgh,Rhode Island,Eritrea,Retail,False,2021-03-13,True,3,2022-01-14,9999-12-31,True,22
210,CUST-100210,Matthew Henry,Male,2002-02-17,+1-693-559-2906x511,krystallowe@example.net,852 Olsen Keys Apt. 002,Coreymouth,West Virginia,Puerto Rico,Retail,False,2020-01-01,True,1,2020-01-01,9999-12-31,True,23
211,CUST-100211,Jenna Fry,Male,1973-06-16,001-220-582-2312x1423,rittermaria@example.net,116 Smith Track,Lake Cody,Rhode Island,Heard Island and McDonald Islands,Wholesale,True,2011-01-27,True,1,2020-01-01,9999-12-31,True,52
212,CUST-100212,Taylor Smith,Female,1963-08-10,(708)471-8613x32944,reynoldscharles@example.net,2756 Mccoy Drive,Port Christopher,Utah,Australia,Online,False,2012-01-12,False,1,2020-01-01,9999-12-31,True,61
213,CUST-100213,Teresa Smith,Male,2000-04-30,(273)766-3068x1326,gwilliams@example.com,73883 Dixon Cliff Suite 049,Antoniostad,Maryland,Cyprus,Online,True,2018-08-28,True,1,2020-01-01,2021-01-14,False,25
213,CUST-100213,Teresa Smith,Male,2000-04-30,(273)766-3068x1326,gwilliams@example.com,73883 Dixon Cliff Suite 049,Antoniostad,Maryland,Cyprus,Online,False,2019-11-05,False,2,2021-01-15,9999-12-31,True,25
214,CUST-100214,Eric Sullivan,Male,1970-07-07,(869)216-0999x801,usmith@example.org,9795 Brooks Canyon Apt. 294,Port Jennifer,Iowa,Guernsey,Online,False,1994-05-25,True,1,2020-01-01,2021-03-21,False,55
214,CUST-100214,Eric Sullivan,Male,1970-07-07,(869)216-0999x801,usmith@example.org,9795 Brooks Canyon Apt. 294,Port Jennifer,Iowa,Guernsey,Online,True,2013-08-08,False,2,2021-03-22,2022-04-21,False,55
214,CUST-100214,Eric Sullivan,Male,1970-07-07,(869)216-0999x801,usmith@example.org,9795 Brooks Canyon Apt. 294,Port Jennifer,Iowa,Guernsey,Online,False,2020-12-23,False,3,2022-04-22,9999-12-31,True,55
215,CUST-100215,Kerri Gomez,Male,1986-11-08,248-243-2312x76137,seth59@example.net,7122 Kelly Parks,New Austin,California,Vanuatu,Online,False,2013-12-21,False,1,2020-01-01,9999-12-31,True,38
216,CUST-100216,Elizabeth Brown,Male,1995-03-31,918-764-3730,cesar72@example.org,52929 Natalie Circles Apt. 533,Whiteburgh,Utah,Myanmar,Retail,True,2014-07-22,True,1,2020-01-01,9999-12-31,True,30
217,CUST-100217,Amanda Hughes,Female,2001-08-28,8398902772,darius85@example.org,2110 Fleming Underpass,Paulbury,Rhode Island,South Georgia and the South Sandwich Islands,Retail,False,2019-09-08,True,1,2020-01-01,9999-12-31,True,23
218,CUST-100218,Paul Wilson,Male,1980-03-22,974-269-4309x8883,johnthornton@example.org,3796 French Mill,Lake Jeanettefurt,Illinois,Norfolk Island,Retail,False,2010-08-04,False,1,2020-01-01,2020-10-28,False,45
218,CUST-100218,Paul Wilson,Male,1980-03-22,974-269-4309x8883,johnthornton@example.org,3796 French Mill,Lake Jeanettefurt,Illinois,Norfolk Island,Retail,True,2012-10-18,True,2,2020-10-29,9999-12-31,True,45
219,CUST-100219,Maria Hester,Male,1979-10-27,+1-854-316-7741x1666,rbecker@example.org,976 Heather Avenue,Port Joshua,Missouri,India,Retail,True,1999-01-24,True,1,2020-01-01,2021-01-11,False,45
219,CUST-100219,Maria Hester,Male,1979-10-27,+1-854-316-7741x1666,rbecker@example.org,976 Heather Avenue,Port Joshua,Missouri,India,Retail,False,2014-10-14,False,2,2021-01-12,9999-12-31,True,45
220,CUST-100220,Jason Gonzalez,Female,1955-12-15,(725)395-2518x1456,emarshall@example.com,018 Amber Orchard Suite 810,Boylestad,Utah,Netherlands,Online,False,2013-06-05,True,1,2020-01-01,9999-12-31,True,69
221,CUST-100221,Stacy Baker,Female,1979-06-12,(689)324-5880x2659,tgarcia@example.net,9988 Taylor Underpass Suite 442,West Patrick,Florida,Czech Republic,Online,False,2007-10-23,True,1,2020-01-01,2020-09-22,False,46
221,CUST-100221,Stacy Baker,Female,1979-06-12,(689)324-5880x2659,tgarcia@example.net,9988 Taylor Underpass Suite 442,West Patrick,Florida,Czech Republic,Online,False,2009-06-02,False,2,2020-09-23,2021-07-11,False,46
221,CUST-100221,Stacy Baker,Female,1979-06-12,(689)324-5880x2659,tgarcia@example.net,9988 Taylor Underpass Suite 442,West Patrick,Florida,Czech Republic,Online,True,2008-08-19,True,3,2021-07-12,9999-12-31,True,46
222,CUST-100222,Daniel Freeman,Female,1991-10-21,515-205-0697,carla48@example.net,9250 Terry Throughway Suite 111,Hughesfurt,California,Liechtenstein,Wholesale,True,2016-02-10,True,1,2020-01-01,9999-12-31,True,33
223,CUST-100223,George Archer,Female,2007-01-16,+1-425-694-1691x687,jamie32@example.com,8273 Jenkins Crescent,Lake Danielmouth,West Virginia,Korea,Retail,True,2020-01-01,True,1,2020-01-01,9999-12-31,True,18
224,CUST-100224,Richard Garcia,Female,1977-11-26,+1-942-476-9855,sharoncarter@example.com,20979 Joseph Street,Martinezmouth,Kentucky,Albania,Wholesale,False,1999-04-20,True,1,2020-01-01,2020-07-10,False,47
224,CUST-100224,Richard Garcia,Female,1977-11-26,+1-942-476-9855,sharoncarter@example.com,20979 Joseph Street,Martinezmouth,Kentucky,Albania,Wholesale,True,2016-11-30,False,2,2020-07-11,2021-05-16,False,47
224,CUST-100224,Richard Garcia,Female,1977-11-26,+1-942-476-9855,sharoncarter@example.com,20979 Joseph Street,Martinezmouth,Kentucky,Albania,Wholesale,False,2012-05-28,False,3,2021-05-17,9999-12-31,True,47
225,CUST-100225,Brianna Smith,Female,2003-01-20,(426)682-6264,andrea01@example.org,5917 Sosa Circle,Johnsonfurt,Wisconsin,Uganda,Online,False,2020-01-01,False,1,2020-01-01,2021-02-19,False,22
225,CUST-100225,Brianna Smith,Female,2003-01-20,(426)682-6264,andrea01@example.org,5917 Sosa Circle,Johnsonfurt,Wisconsin,Uganda,Online,False,2021-01-23,False,2,2021-02-20,2021-08-22,False,22
225,CUST-100225,Brianna Smith,Female,2003-01-20,(426)682-6264,andrea01@example.org,5917 Sosa Circle,Johnsonfurt,Wisconsin,Uganda,Online,False,2021-03-27,False,3,2021-08-23,9999-12-31,True,22
226,CUST-100226,Anthony Hernandez,Female,1966-07-27,(707)296-3770x126,smithsandra@example.com,7509 Morales Green,North Cindyhaven,Pennsylvania,Kuwait,Wholesale,False,1993-04-21,False,1,2020-01-01,2020-08-09,False,59
226,CUST-100226,Anthony Hernandez,Female,1966-07-27,(707)296-3770x126,smithsandra@example.com,7509 Morales Green,North Cindyhaven,Pennsylvania,Kuwait,Wholesale,True,2000-04-23,True,2,2020-08-10,9999-12-31,True,59
227,CUST-100227,Sally Good,Female,1962-01-26,(694)867-4032x3118,juliecruz@example.net,540 Tracy Mountain,Riveraside,Florida,Bahrain,Wholesale,False,1999-03-13,True,1,2020-01-01,2021-04-29,False,63
227,CUST-100227,Sally Good,Female,1962-01-26,(694)867-4032x3118,juliecruz@example.net,540 Tracy Mountain,Riveraside,Florida,Bahrain,Wholesale,False,2006-11-06,False,2,2021-04-30,2022-08-08,False,63
227,CUST-100227,Sally Good,Female,1962-01-26,(694)867-4032x3118,juliecruz@example.net,540 Tracy Mountain,Riveraside,Florida,Bahrain,Wholesale,True,2017-12-04,False,3,2022-08-09,9999-12-31,True,63
228,CUST-100228,Lynn Campbell,Female,1965-03-12,626.992.2431,smccormick@example.com,8198 Kathryn Fall Suite 890,Port Keithton,New Mexico,Sudan,Retail,True,1996-03-21,True,1,2020-01-01,2020-11-01,False,60
228,CUST-100228,Lynn Campbell,Female,1965-03-12,626.992.2431,smccormick@example.com,8198 Kathryn Fall Suite 890,Port Keithton,New Mexico,Sudan,Retail,True,1988-11-18,True,2,2020-11-02,2021-12-22,False,60
228,CUST-100228,Lynn Campbell,Female,1965-03-12,626.992.2431,smccormick@example.com,8198 Kathryn Fall Suite 890,Port Keithton,New Mexico,Sudan,Retail,True,1999-03-25,True,3,2021-12-23,9999-12-31,True,60
229,CUST-100229,Brandon Nielsen,Female,1954-08-01,256-567-3496x681,obryant@example.org,16432 Pham Via Suite 322,Johnsontown,Iowa,Benin,Wholesale,False,1973-07-18,True,1,2020-01-01,9999-12-31,True,70
230,CUST-100230,Mary Howell,Female,1960-08-04,001-314-312-8111,xhernandez@example.com,797 James Garden,Port Paul,Louisiana,Central African Republic,Retail,False,2004-08-12,True,1,2020-01-01,2020-11-08,False,64
230,CUST-100230,Mary Howell,Female,1960-08-04,001-314-312-8111,xhernandez@example.com,797 James Garden,Port Paul,Louisiana,Central African Republic,Retail,True,2006-07-05,True,2,2020-11-09,2021-12-17,False,64
230,CUST-100230,Mary Howell,Female,1960-08-04,001-314-312-8111,xhernandez@example.com,797 James Garden,Port Paul,Louisiana,Central African Republic,Retail,False,1994-06-22,False,3,2021-12-18,9999-12-31,True,64
231,CUST-100231,Susan Watkins,Female,1969-01-01,568-726-0801,pedro18@example.com,45156 Schneider Valley Suite 402,West Heidihaven,Alaska,Swaziland,Wholesale,True,2011-08-09,True,1,2020-01-01,2020-09-27,False,56
231,CUST-100231,Susan Watkins,Female,1969-01-01,568-726-0801,pedro18@example.com,45156 Schneider Valley Suite 402,West Heidihaven,Alaska,Swaziland,Wholesale,False,2014-08-20,True,2,2020-09-28,9999-12-31,True,56
232,CUST-100232,Amanda Davis,Female,1963-04-25,711.513.8230x23872,jonathanmccoy@example.com,17640 Buck Spurs,Phamland,Iowa,Papua New Guinea,Wholesale,True,1989-03-07,False,1,2020-01-01,9999-12-31,True,62
233,CUST-100233,Teresa Wise,Female,1985-03-21,566-546-4809x59185,robertfrazier@example.org,17086 Rush Parkways Suite 565,Richardhaven,Alaska,San Marino,Wholesale,False,2017-11-08,False,1,2020-01-01,2020-07-01,False,40
233,CUST-100233,Teresa Wise,Female,1985-03-21,566-546-4809x59185,robertfrazier@example.org,17086 Rush Parkways Suite 565,Richardhaven,Alaska,San Marino,Wholesale,True,2003-09-11,True,2,2020-07-02,2021-01-22,False,40
233,CUST-100233,Teresa Wise,Female,1985-03-21,566-546-4809x59185,robertfrazier@example.org,17086 Rush Parkways Suite 565,Richardhaven,Alaska,San Marino,Wholesale,True,2020-08-27,False,3,2021-01-23,9999-12-31,True,40
234,CUST-100234,Douglas Pineda,Male,1993-01-18,312-365-6709x33400,apayne@example.net,6853 Keller Spring,Port Erin,Oklahoma,Ethiopia,Online,True,2013-09-24,False,1,2020-01-01,2021-01-03,False,32
234,CUST-100234,Douglas Pineda,Male,1993-01-18,312-365-6709x33400,apayne@example.net,6853 Keller Spring,Port Erin,Oklahoma,Ethiopia,Online,True,2016-12-20,True,2,2021-01-04,9999-12-31,True,32
235,CUST-100235,Jennifer Lyons,Female,1984-04-08,656-213-5952x7160,snyderelizabeth@example.org,0993 Kelly Street,Greenstad,New Hampshire,Cuba,Wholesale,True,2011-12-04,False,1,2020-01-01,2020-12-17,False,41
235,CUST-100235,Jennifer Lyons,Female,1984-04-08,656-213-5952x7160,snyderelizabeth@example.org,0993 Kelly Street,Greenstad,New Hampshire,Cuba,Wholesale,True,2009-08-18,True,2,2020-12-18,9999-12-31,True,41
236,CUST-100236,Todd Luna,Female,1963-11-21,377-907-5942x80554,alexandraoliver@example.net,511 Bowman Overpass Apt. 794,Jefffort,Louisiana,Solomon Islands,Retail,False,2016-06-09,False,1,2020-01-01,9999-12-31,True,61
237,CUST-100237,Laura Wilson,Female,1974-03-24,+1-328-844-6703x413,jordandelgado@example.org,5520 Park Drive,Lake Miranda,Kentucky,Slovakia (Slovak Republic),Retail,False,1997-03-03,False,1,2020-01-01,2020-07-03,False,51
237,CUST-100237,Laura Wilson,Female,1974-03-24,+1-328-844-6703x413,jordandelgado@example.org,5520 Park Drive,Lake Miranda,Kentucky,Slovakia (Slovak Republic),Retail,False,1993-08-17,False,2,2020-07-04,9999-12-31,True,51
238,CUST-100238,Jessica Camacho,Female,1986-05-25,960.628.2952,mikaylabeck@example.com,34437 Burton Ridge,North Brittanyborough,Arizona,Slovenia,Retail,True,2005-02-16,True,1,2020-01-01,2021-03-10,False,39
238,CUST-100238,Jessica Camacho,Female,1986-05-25,960.628.2952,mikaylabeck@example.com,34437 Burton Ridge,North Brittanyborough,Arizona,Slovenia,Retail,True,2015-10-10,True,2,2021-03-11,9999-12-31,True,39
239,CUST-100239,Paul Curry,Male,1978-03-26,8613488750,mmurphy@example.net,37519 Mitchell Trail,Cisnerosburgh,New Mexico,Niger,Retail,False,2012-06-30,True,1,2020-01-01,2020-10-24,False,47
239,CUST-100239,Paul Curry,Male,1978-03-26,8613488750,mmurphy@example.net,37519 Mitchell Trail,Cisnerosburgh,New Mexico,Niger,Retail,True,2014-07-19,False,2,2020-10-25,2021-10-22,False,47
239,CUST-100239,Paul Curry,Male,1978-03-26,8613488750,mmurphy@example.net,37519 Mitchell Trail,Cisnerosburgh,New Mexico,Niger,Retail,True,1999-06-21,True,3,2021-10-23,9999-12-31,True,47
240,CUST-100240,Holly Pittman,Male,1955-09-12,460.504.3077,barnesmichael@example.com,1811 Amanda Crossroad,Melendezmouth,North Dakota,Pakistan,Wholesale,True,2001-09-23,True,1,2020-01-01,2021-02-22,False,69
240,CUST-100240,Holly Pittman,Male,1955-09-12,460.504.3077,barnesmichael@example.com,1811 Amanda Crossroad,Melendezmouth,North Dakota,Pakistan,Wholesale,True,2006-12-09,True,2,2021-02-23,2021-12-06,False,69
240,CUST-100240,Holly Pittman,Male,1955-09-12,460.504.3077,barnesmichael@example.com,1811 Amanda Crossroad,Melendezmouth,North Dakota,Pakistan,Wholesale,False,2006-05-03,True,3,2021-12-07,9999-12-31,True,69
241,CUST-100241,John Brown,Male,1961-02-22,5645109415,gallen@example.com,14703 Kayla Plains Apt. 174,Martinport,Michigan,Finland,Online,False,1980-01-11,False,1,2020-01-01,9999-12-31,True,64
242,CUST-100242,Joanna Johnson,Female,1968-01-26,693-763-4124x982,karen61@example.org,477 Kristina Groves,Hamptonport,Illinois,Lao People's Democratic Republic,Retail,True,1992-09-28,False,1,2020-01-01,9999-12-31,True,57
243,CUST-100243,Kenneth Reid,Female,2000-11-24,(830)745-9028x4848,clineanita@example.org,68801 Stephanie Shore Suite 960,New Seanside,Missouri,Bulgaria,Retail,False,2019-04-13,True,1,2020-01-01,2020-07-07,False,24
243,CUST-100243,Kenneth Reid,Female,2000-11-24,(830)745-9028x4848,clineanita@example.org,68801 Stephanie Shore Suite 960,New Seanside,Missouri,Bulgaria,Retail,True,2019-06-27,True,2,2020-07-08,2021-05-08,False,24
243,CUST-100243,Kenneth Reid,Female,2000-11-24,(830)745-9028x4848,clineanita@example.org,68801 Stephanie Shore Suite 960,New Seanside,Missouri,Bulgaria,Retail,True,2019-10-28,False,3,2021-05-09,9999-12-31,True,24
244,CUST-100244,Joshua Perez,Male,1964-06-13,001-312-531-4153x2721,shelia36@example.com,02816 Allison Shoal Apt. 535,East Jennifermouth,South Dakota,Cape Verde,Retail,True,1998-09-06,True,1,2020-01-01,9999-12-31,True,61
245,CUST-100245,Mr. Alejandro Sexton,Male,1966-11-22,(640)801-5812x31975,jeremywelch@example.com,2539 Benjamin Brooks,South Nathan,Pennsylvania,Haiti,Online,False,1988-01-29,False,1,2020-01-01,2020-12-20,False,58
245,CUST-100245,Mr. Alejandro Sexton,Male,1966-11-22,(640)801-5812x31975,jeremywelch@example.com,2539 Benjamin Brooks,South Nathan,Pennsylvania,Haiti,Online,False,1997-01-13,False,2,2020-12-21,2022-03-11,False,58
